contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,option_type,ticker,spot_price,historical_volatility,dividend_yield,expiry,days_to_expiry,time_to_maturity,moneyness,mid_price,market_price,bid_ask_spread,distance_from_atm,r,iv_used,iv_source,option_type_std,moneyness_label,intrinsic_value,time_value,eep_candidate,company_name,sector,data_as_of
MSFT260522P00375000,2026-04-30 19:55:01+00:00,375.0,1.94,0.0,0.0,0.0,0.0,160.0,0,0.062509375,False,REGULAR,USD,Put,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-22,21,0.0575342465753424,0.9196135198454438,0.0,1.94,0.0,0.0803864801545561,0.035850000381469724,0.062509375,market_iv,put,ITM,0.0,1.94,True,Microsoft Corp.,Technology,2026-05-01
MSFT260522P00445000,2026-04-30 13:31:46+00:00,445.0,36.0,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000004e-05,True,REGULAR,USD,Put,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-22,21,0.0575342465753424,1.0912747102165934,0.0,36.0,0.0,0.0912747102165933,0.035850000381469724,0.2391426453723407,hist_vol_fallback,put,OTM,37.220001220703125,0.0,True,Microsoft Corp.,Technology,2026-05-01
MSFT260522P00370000,2026-04-30 19:43:28+00:00,370.0,1.42,0.0,0.0,0.0,0.0,256.0,0,0.062509375,False,REGULAR,USD,Put,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-22,21,0.0575342465753424,0.9073520062475046,0.0,1.42,0.0,0.0926479937524954,0.035850000381469724,0.062509375,market_iv,put,ITM,0.0,1.42,True,Microsoft Corp.,Technology,2026-05-01
MSFT260522P00450000,2026-04-30 18:52:54+00:00,450.0,44.12,0.0,0.0,0.0,0.0,29.0,0,1.0000000000000004e-05,True,REGULAR,USD,Put,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-22,21,0.0575342465753424,1.1035362238145323,0.0,44.12,0.0,0.1035362238145325,0.035850000381469724,0.2391426453723407,hist_vol_fallback,put,OTM,42.220001220703125,1.8999987792968724,True,Microsoft Corp.,Technology,2026-05-01
MSFT260522P00365000,2026-04-30 19:44:29+00:00,365.0,1.07,0.0,0.0,0.0,0.0,187.0,0,0.12500875,False,REGULAR,USD,Put,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-22,21,0.0575342465753424,0.8950904926495653,0.0,1.07,0.0,0.1049095073504347,0.035850000381469724,0.12500875,market_iv,put,ITM,0.0,1.07,True,Microsoft Corp.,Technology,2026-05-01
MSFT260522P00455000,2026-04-27 14:22:52+00:00,455.0,40.58,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000004e-05,True,REGULAR,USD,Put,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-22,21,0.0575342465753424,1.115797737412472,0.0,40.58,0.0,0.1157977374124719,0.035850000381469724,0.2391426453723407,hist_vol_fallback,put,OTM,47.220001220703125,0.0,True,Microsoft Corp.,Technology,2026-05-01
MSFT260522P00360000,2026-04-30 19:24:12+00:00,360.0,0.87,0.0,0.0,0.0,0.0,233.0,0,0.12500875,False,REGULAR,USD,Put,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-22,21,0.0575342465753424,0.8828289790516262,0.0,0.87,0.0,0.1171710209483738,0.035850000381469724,0.12500875,market_iv,put,ITM,0.0,0.87,True,Microsoft Corp.,Technology,2026-05-01
MSFT260529C00410000,2026-04-30 19:59:52+00:00,410.0,11.95,0.0,0.0,0.0,0.0,387.0,0,0.0039162109375,False,REGULAR,USD,Call,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-29,28,0.0767123287671232,1.0054441150310187,0.0,11.95,0.0,0.0054441150310187,0.035850000381469724,0.2391426453723407,hist_vol_fallback,call,ATM,0.0,11.95,False,Microsoft Corp.,Technology,2026-05-01
MSFT260529C00405000,2026-04-30 19:59:51+00:00,405.0,14.5,0.0,0.0,0.0,0.0,720.0,0,1.0000000000000004e-05,True,REGULAR,USD,Call,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-29,28,0.0767123287671232,0.9931826014330792,0.0,14.5,0.0,0.0068173985669206,0.035850000381469724,0.2391426453723407,hist_vol_fallback,call,ATM,2.779998779296875,11.720001220703125,False,Microsoft Corp.,Technology,2026-05-01
MSFT260529C00415000,2026-04-30 19:57:55+00:00,415.0,10.1,0.0,0.0,0.0,0.0,435.0,0,0.01563484375,False,REGULAR,USD,Call,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-29,28,0.0767123287671232,1.017705628628958,0.0,10.1,0.0,0.0177056286289578,0.035850000381469724,0.01563484375,market_iv,call,ATM,0.0,10.1,False,Microsoft Corp.,Technology,2026-05-01
MSFT260529C00400000,2026-04-30 19:55:42+00:00,400.0,18.06,0.0,0.0,0.0,0.0,703.0,0,1.0000000000000004e-05,True,REGULAR,USD,Call,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-29,28,0.0767123287671232,0.98092108783514,0.0,18.06,0.0,0.0190789121648599,0.035850000381469724,0.2391426453723407,hist_vol_fallback,call,ATM,7.779998779296875,10.280001220703124,False,Microsoft Corp.,Technology,2026-05-01
MSFT260529C00420000,2026-04-30 19:59:40+00:00,420.0,7.9,0.0,0.0,0.0,0.0,2020.0,0,0.0312596875,False,REGULAR,USD,Call,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-29,28,0.0767123287671232,1.0299671422268972,0.0,7.9,0.0,0.0299671422268972,0.035850000381469724,0.0312596875,market_iv,call,ATM,0.0,7.9,False,Microsoft Corp.,Technology,2026-05-01
MSFT260529C00395000,2026-04-30 19:27:40+00:00,395.0,20.91,0.0,0.0,0.0,0.0,103.0,0,1.0000000000000004e-05,True,REGULAR,USD,Call,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-29,28,0.0767123287671232,0.9686595742372008,0.0,20.91,0.0,0.0313404257627991,0.035850000381469724,0.2391426453723407,hist_vol_fallback,call,OTM,12.779998779296875,8.130001220703125,False,Microsoft Corp.,Technology,2026-05-01
MSFT260529C00425000,2026-04-30 19:59:40+00:00,425.0,6.33,0.0,0.0,0.0,0.0,948.0,0,0.0312596875,False,REGULAR,USD,Call,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-29,28,0.0767123287671232,1.0422286558248364,0.0,6.33,0.0,0.0422286558248363,0.035850000381469724,0.0312596875,market_iv,call,ITM,0.0,6.33,False,Microsoft Corp.,Technology,2026-05-01
MSFT260529C00390000,2026-04-30 19:28:17+00:00,390.0,24.15,0.0,0.0,0.0,0.0,83.0,0,1.0000000000000004e-05,True,REGULAR,USD,Call,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-29,28,0.0767123287671232,0.9563980606392616,0.0,24.15,0.0,0.0436019393607384,0.035850000381469724,0.2391426453723407,hist_vol_fallback,call,OTM,17.779998779296875,6.370001220703124,False,Microsoft Corp.,Technology,2026-05-01
MSFT260529C00430000,2026-04-30 19:59:58+00:00,430.0,4.95,0.0,0.0,0.0,0.0,1353.0,0,0.0312596875,False,REGULAR,USD,Call,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-29,28,0.0767123287671232,1.0544901694227755,0.0,4.95,0.0,0.0544901694227757,0.035850000381469724,0.0312596875,market_iv,call,ITM,0.0,4.95,False,Microsoft Corp.,Technology,2026-05-01
MSFT260529C00385000,2026-04-30 18:12:03+00:00,385.0,25.0,0.0,0.0,0.0,0.0,13.0,0,1.0000000000000004e-05,True,REGULAR,USD,Call,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-29,28,0.0767123287671232,0.9441365470413224,0.0,25.0,0.0,0.0558634529586776,0.035850000381469724,0.2391426453723407,hist_vol_fallback,call,OTM,22.779998779296875,2.220001220703125,False,Microsoft Corp.,Technology,2026-05-01
MSFT260529C00435000,2026-04-30 19:56:30+00:00,435.0,4.19,0.0,0.0,0.0,0.0,455.0,0,0.062509375,False,REGULAR,USD,Call,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-29,28,0.0767123287671232,1.0667516830207149,0.0,4.19,0.0,0.0667516830207148,0.035850000381469724,0.062509375,market_iv,call,ITM,0.0,4.19,False,Microsoft Corp.,Technology,2026-05-01
MSFT260529C00380000,2026-04-30 19:57:42+00:00,380.0,32.67,0.0,0.0,0.0,0.0,42.0,0,1.0000000000000004e-05,True,REGULAR,USD,Call,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-29,28,0.0767123287671232,0.9318750334433832,0.0,32.67,0.0,0.0681249665566169,0.035850000381469724,0.2391426453723407,hist_vol_fallback,call,OTM,27.779998779296875,4.890001220703127,False,Microsoft Corp.,Technology,2026-05-01
MSFT260529C00440000,2026-04-30 19:58:39+00:00,440.0,3.2,0.0,0.0,0.0,0.0,595.0,0,0.062509375,False,REGULAR,USD,Call,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-29,28,0.0767123287671232,1.079013196618654,0.0,3.2,0.0,0.079013196618654,0.035850000381469724,0.062509375,market_iv,call,ITM,0.0,3.2,False,Microsoft Corp.,Technology,2026-05-01
MSFT260529C00375000,2026-04-30 18:42:10+00:00,375.0,36.0,0.0,0.0,0.0,0.0,3.0,0,1.0000000000000004e-05,True,REGULAR,USD,Call,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-29,28,0.0767123287671232,0.9196135198454438,0.0,36.0,0.0,0.0803864801545561,0.035850000381469724,0.2391426453723407,hist_vol_fallback,call,OTM,32.779998779296875,3.220001220703125,False,Microsoft Corp.,Technology,2026-05-01
MSFT260529C00445000,2026-04-30 19:59:32+00:00,445.0,2.55,0.0,0.0,0.0,0.0,6882.0,0,0.062509375,False,REGULAR,USD,Call,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-29,28,0.0767123287671232,1.0912747102165934,0.0,2.55,0.0,0.0912747102165933,0.035850000381469724,0.062509375,market_iv,call,ITM,0.0,2.55,False,Microsoft Corp.,Technology,2026-05-01
MSFT260529C00370000,2026-04-30 18:24:24+00:00,370.0,38.05,0.0,0.0,0.0,0.0,10.0,0,1.0000000000000004e-05,True,REGULAR,USD,Call,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-29,28,0.0767123287671232,0.9073520062475046,0.0,38.05,0.0,0.0926479937524954,0.035850000381469724,0.2391426453723407,hist_vol_fallback,call,OTM,37.779998779296875,0.27000122070312216,False,Microsoft Corp.,Technology,2026-05-01
MSFT260529C00450000,2026-04-30 19:59:56+00:00,450.0,2.0,0.0,0.0,0.0,0.0,2042.0,0,0.062509375,False,REGULAR,USD,Call,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-29,28,0.0767123287671232,1.1035362238145323,0.0,2.0,0.0,0.1035362238145325,0.035850000381469724,0.062509375,market_iv,call,ITM,0.0,2.0,False,Microsoft Corp.,Technology,2026-05-01
MSFT260529C00365000,2026-04-30 15:37:35+00:00,365.0,40.0,0.0,0.0,0.0,0.0,4.0,0,1.0000000000000004e-05,True,REGULAR,USD,Call,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-29,28,0.0767123287671232,0.8950904926495653,0.0,40.0,0.0,0.1049095073504347,0.035850000381469724,0.2391426453723407,hist_vol_fallback,call,OTM,42.779998779296875,0.0,False,Microsoft Corp.,Technology,2026-05-01
MSFT260529C00455000,2026-04-30 19:53:35+00:00,455.0,1.75,0.0,0.0,0.0,0.0,139.0,0,0.062509375,False,REGULAR,USD,Call,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-29,28,0.0767123287671232,1.115797737412472,0.0,1.75,0.0,0.1157977374124719,0.035850000381469724,0.062509375,market_iv,call,ITM,0.0,1.75,False,Microsoft Corp.,Technology,2026-05-01
MSFT260529C00360000,2026-04-30 19:55:00+00:00,360.0,51.63,0.0,0.0,0.0,0.0,14.0,0,1.0000000000000004e-05,True,REGULAR,USD,Call,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-29,28,0.0767123287671232,0.8828289790516262,0.0,51.63,0.0,0.1171710209483738,0.035850000381469724,0.2391426453723407,hist_vol_fallback,call,OTM,47.779998779296875,3.8500012207031276,False,Microsoft Corp.,Technology,2026-05-01
MSFT260529P00410000,2026-04-30 19:59:56+00:00,410.0,13.65,0.0,0.0,0.0,0.0,213.0,0,1.0000000000000004e-05,True,REGULAR,USD,Put,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-29,28,0.0767123287671232,1.0054441150310187,0.0,13.65,0.0,0.0054441150310187,0.035850000381469724,0.2391426453723407,hist_vol_fallback,put,ATM,2.220001220703125,11.429998779296875,True,Microsoft Corp.,Technology,2026-05-01
MSFT260529P00405000,2026-04-30 19:55:48+00:00,405.0,10.73,0.0,0.0,0.0,0.0,448.0,0,0.007822421875,False,REGULAR,USD,Put,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-29,28,0.0767123287671232,0.9931826014330792,0.0,10.73,0.0,0.0068173985669206,0.035850000381469724,0.2391426453723407,hist_vol_fallback,put,ATM,0.0,10.73,True,Microsoft Corp.,Technology,2026-05-01
MSFT260529P00415000,2026-04-30 18:36:36+00:00,415.0,17.37,0.0,0.0,0.0,0.0,104.0,0,1.0000000000000004e-05,True,REGULAR,USD,Put,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-29,28,0.0767123287671232,1.017705628628958,0.0,17.37,0.0,0.0177056286289578,0.035850000381469724,0.2391426453723407,hist_vol_fallback,put,ATM,7.220001220703125,10.149998779296876,True,Microsoft Corp.,Technology,2026-05-01
MSFT260529P00400000,2026-04-30 19:59:04+00:00,400.0,8.85,0.0,0.0,0.0,0.0,872.0,0,0.01563484375,False,REGULAR,USD,Put,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-29,28,0.0767123287671232,0.98092108783514,0.0,8.85,0.0,0.0190789121648599,0.035850000381469724,0.01563484375,market_iv,put,ATM,0.0,8.85,True,Microsoft Corp.,Technology,2026-05-01
MSFT260529P00420000,2026-04-30 19:52:00+00:00,420.0,18.95,0.0,0.0,0.0,0.0,100.0,0,1.0000000000000004e-05,True,REGULAR,USD,Put,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-29,28,0.0767123287671232,1.0299671422268972,0.0,18.95,0.0,0.0299671422268972,0.035850000381469724,0.2391426453723407,hist_vol_fallback,put,ATM,12.220001220703125,6.729998779296874,True,Microsoft Corp.,Technology,2026-05-01
MSFT260529P00395000,2026-04-30 19:59:04+00:00,395.0,6.92,0.0,0.0,0.0,0.0,892.0,0,0.0312596875,False,REGULAR,USD,Put,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-29,28,0.0767123287671232,0.9686595742372008,0.0,6.92,0.0,0.0313404257627991,0.035850000381469724,0.0312596875,market_iv,put,ITM,0.0,6.92,True,Microsoft Corp.,Technology,2026-05-01
MSFT260529P00425000,2026-04-30 19:32:32+00:00,425.0,22.88,0.0,0.0,0.0,0.0,83.0,0,1.0000000000000004e-05,True,REGULAR,USD,Put,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-29,28,0.0767123287671232,1.0422286558248364,0.0,22.88,0.0,0.0422286558248363,0.035850000381469724,0.2391426453723407,hist_vol_fallback,put,OTM,17.220001220703125,5.659998779296874,True,Microsoft Corp.,Technology,2026-05-01
MSFT260529P00390000,2026-04-30 19:59:46+00:00,390.0,5.35,0.0,0.0,0.0,0.0,577.0,0,0.0312596875,False,REGULAR,USD,Put,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-29,28,0.0767123287671232,0.9563980606392616,0.0,5.35,0.0,0.0436019393607384,0.035850000381469724,0.0312596875,market_iv,put,ITM,0.0,5.35,True,Microsoft Corp.,Technology,2026-05-01
MSFT260529P00430000,2026-04-30 19:49:23+00:00,430.0,26.57,0.0,0.0,0.0,0.0,43.0,0,1.0000000000000004e-05,True,REGULAR,USD,Put,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-29,28,0.0767123287671232,1.0544901694227755,0.0,26.57,0.0,0.0544901694227757,0.035850000381469724,0.2391426453723407,hist_vol_fallback,put,OTM,22.220001220703125,4.349998779296875,True,Microsoft Corp.,Technology,2026-05-01
MSFT260529P00385000,2026-04-30 19:59:40+00:00,385.0,4.35,0.0,0.0,0.0,0.0,1298.0,0,0.0312596875,False,REGULAR,USD,Put,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-29,28,0.0767123287671232,0.9441365470413224,0.0,4.35,0.0,0.0558634529586776,0.035850000381469724,0.0312596875,market_iv,put,ITM,0.0,4.35,True,Microsoft Corp.,Technology,2026-05-01
MSFT260529P00435000,2026-04-30 16:10:01+00:00,435.0,35.3,0.0,0.0,0.0,0.0,65.0,0,1.0000000000000004e-05,True,REGULAR,USD,Put,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-29,28,0.0767123287671232,1.0667516830207149,0.0,35.3,0.0,0.0667516830207148,0.035850000381469724,0.2391426453723407,hist_vol_fallback,put,OTM,27.220001220703125,8.079998779296872,True,Microsoft Corp.,Technology,2026-05-01
MSFT260529P00380000,2026-04-30 19:58:27+00:00,380.0,3.4,0.0,0.0,0.0,0.0,707.0,0,0.062509375,False,REGULAR,USD,Put,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-29,28,0.0767123287671232,0.9318750334433832,0.0,3.4,0.0,0.0681249665566169,0.035850000381469724,0.062509375,market_iv,put,ITM,0.0,3.4,True,Microsoft Corp.,Technology,2026-05-01
MSFT260529P00440000,2026-04-30 17:53:21+00:00,440.0,40.8,0.0,0.0,0.0,0.0,74.0,0,1.0000000000000004e-05,True,REGULAR,USD,Put,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-29,28,0.0767123287671232,1.079013196618654,0.0,40.8,0.0,0.079013196618654,0.035850000381469724,0.2391426453723407,hist_vol_fallback,put,OTM,32.220001220703125,8.579998779296872,True,Microsoft Corp.,Technology,2026-05-01
MSFT260529P00375000,2026-04-30 19:50:10+00:00,375.0,2.49,0.0,0.0,0.0,0.0,824.0,0,0.062509375,False,REGULAR,USD,Put,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-29,28,0.0767123287671232,0.9196135198454438,0.0,2.49,0.0,0.0803864801545561,0.035850000381469724,0.062509375,market_iv,put,ITM,0.0,2.49,True,Microsoft Corp.,Technology,2026-05-01
MSFT260529P00445000,2026-04-28 19:32:02+00:00,445.0,30.34,0.0,0.0,0.0,0.0,4.0,0,1.0000000000000004e-05,True,REGULAR,USD,Put,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-29,28,0.0767123287671232,1.0912747102165934,0.0,30.34,0.0,0.0912747102165933,0.035850000381469724,0.2391426453723407,hist_vol_fallback,put,OTM,37.220001220703125,0.0,True,Microsoft Corp.,Technology,2026-05-01
MSFT260529P00370000,2026-04-30 19:59:46+00:00,370.0,1.98,0.0,0.0,0.0,0.0,1117.0,0,0.062509375,False,REGULAR,USD,Put,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-29,28,0.0767123287671232,0.9073520062475046,0.0,1.98,0.0,0.0926479937524954,0.035850000381469724,0.062509375,market_iv,put,ITM,0.0,1.98,True,Microsoft Corp.,Technology,2026-05-01
MSFT260529P00450000,2026-04-30 14:42:11+00:00,450.0,49.18,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000004e-05,True,REGULAR,USD,Put,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-29,28,0.0767123287671232,1.1035362238145323,0.0,49.18,0.0,0.1035362238145325,0.035850000381469724,0.2391426453723407,hist_vol_fallback,put,OTM,42.220001220703125,6.959998779296875,True,Microsoft Corp.,Technology,2026-05-01
MSFT260529P00365000,2026-04-30 19:42:03+00:00,365.0,1.58,0.0,0.0,0.0,0.0,548.0,0,0.062509375,False,REGULAR,USD,Put,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-29,28,0.0767123287671232,0.8950904926495653,0.0,1.58,0.0,0.1049095073504347,0.035850000381469724,0.062509375,market_iv,put,ITM,0.0,1.58,True,Microsoft Corp.,Technology,2026-05-01
MSFT260529P00455000,2026-04-24 14:03:14+00:00,455.0,42.9,0.0,0.0,0.0,0.0,20.0,0,1.0000000000000004e-05,True,REGULAR,USD,Put,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-29,28,0.0767123287671232,1.115797737412472,0.0,42.9,0.0,0.1157977374124719,0.035850000381469724,0.2391426453723407,hist_vol_fallback,put,OTM,47.220001220703125,0.0,True,Microsoft Corp.,Technology,2026-05-01
MSFT260529P00360000,2026-04-30 19:59:42+00:00,360.0,1.26,0.0,0.0,0.0,0.0,464.0,0,0.12500875,False,REGULAR,USD,Put,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-29,28,0.0767123287671232,0.8828289790516262,0.0,1.26,0.0,0.1171710209483738,0.035850000381469724,0.12500875,market_iv,put,ITM,0.0,1.26,True,Microsoft Corp.,Technology,2026-05-01
MSFT260605C00410000,2026-04-30 19:58:08+00:00,410.0,13.88,0.0,0.0,0.0,0.0,537.0,0,0.0039162109375,False,REGULAR,USD,Call,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-06-05,35,0.0958904109589041,1.0054441150310187,0.0,13.88,0.0,0.0054441150310187,0.035850000381469724,0.2391426453723407,hist_vol_fallback,call,ATM,0.0,13.88,False,Microsoft Corp.,Technology,2026-05-01
MSFT260605C00405000,2026-04-30 19:52:25+00:00,405.0,16.6,0.0,0.0,0.0,0.0,372.0,0,1.0000000000000004e-05,True,REGULAR,USD,Call,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-06-05,35,0.0958904109589041,0.9931826014330792,0.0,16.6,0.0,0.0068173985669206,0.035850000381469724,0.2391426453723407,hist_vol_fallback,call,ATM,2.779998779296875,13.820001220703126,False,Microsoft Corp.,Technology,2026-05-01
MSFT260605C00415000,2026-04-30 19:54:16+00:00,415.0,12.25,0.0,0.0,0.0,0.0,239.0,0,0.01563484375,False,REGULAR,USD,Call,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-06-05,35,0.0958904109589041,1.017705628628958,0.0,12.25,0.0,0.0177056286289578,0.035850000381469724,0.01563484375,market_iv,call,ATM,0.0,12.25,False,Microsoft Corp.,Technology,2026-05-01
MSFT260605C00400000,2026-04-30 19:59:56+00:00,400.0,18.95,0.0,0.0,0.0,0.0,464.0,0,1.0000000000000004e-05,True,REGULAR,USD,Call,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-06-05,35,0.0958904109589041,0.98092108783514,0.0,18.95,0.0,0.0190789121648599,0.035850000381469724,0.2391426453723407,hist_vol_fallback,call,ATM,7.779998779296875,11.170001220703124,False,Microsoft Corp.,Technology,2026-05-01
MSFT260605C00420000,2026-04-30 19:57:24+00:00,420.0,9.81,0.0,0.0,0.0,0.0,441.0,0,0.01563484375,False,REGULAR,USD,Call,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-06-05,35,0.0958904109589041,1.0299671422268972,0.0,9.81,0.0,0.0299671422268972,0.035850000381469724,0.01563484375,market_iv,call,ATM,0.0,9.81,False,Microsoft Corp.,Technology,2026-05-01
MSFT260605C00395000,2026-04-30 19:15:27+00:00,395.0,21.53,0.0,0.0,0.0,0.0,37.0,0,1.0000000000000004e-05,True,REGULAR,USD,Call,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-06-05,35,0.0958904109589041,0.9686595742372008,0.0,21.53,0.0,0.0313404257627991,0.035850000381469724,0.2391426453723407,hist_vol_fallback,call,OTM,12.779998779296875,8.750001220703126,False,Microsoft Corp.,Technology,2026-05-01
MSFT260605C00425000,2026-04-30 19:54:50+00:00,425.0,8.57,0.0,0.0,0.0,0.0,936.0,0,0.0312596875,False,REGULAR,USD,Call,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-06-05,35,0.0958904109589041,1.0422286558248364,0.0,8.57,0.0,0.0422286558248363,0.035850000381469724,0.0312596875,market_iv,call,ITM,0.0,8.57,False,Microsoft Corp.,Technology,2026-05-01
MSFT260605C00390000,2026-04-30 19:42:53+00:00,390.0,26.38,0.0,0.0,0.0,0.0,27.0,0,1.0000000000000004e-05,True,REGULAR,USD,Call,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-06-05,35,0.0958904109589041,0.9563980606392616,0.0,26.38,0.0,0.0436019393607384,0.035850000381469724,0.2391426453723407,hist_vol_fallback,call,OTM,17.779998779296875,8.600001220703124,False,Microsoft Corp.,Technology,2026-05-01
MSFT260605C00430000,2026-04-30 19:59:03+00:00,430.0,6.54,0.0,0.0,0.0,0.0,341.0,0,0.0312596875,False,REGULAR,USD,Call,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-06-05,35,0.0958904109589041,1.0544901694227755,0.0,6.54,0.0,0.0544901694227757,0.035850000381469724,0.0312596875,market_iv,call,ITM,0.0,6.54,False,Microsoft Corp.,Technology,2026-05-01
MSFT260605C00385000,2026-04-30 17:55:24+00:00,385.0,25.07,0.0,0.0,0.0,0.0,66.0,0,1.0000000000000004e-05,True,REGULAR,USD,Call,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-06-05,35,0.0958904109589041,0.9441365470413224,0.0,25.07,0.0,0.0558634529586776,0.035850000381469724,0.2391426453723407,hist_vol_fallback,call,OTM,22.779998779296875,2.2900012207031253,False,Microsoft Corp.,Technology,2026-05-01
MSFT260605C00435000,2026-04-30 19:55:00+00:00,435.0,5.6,0.0,0.0,0.0,0.0,196.0,0,0.0312596875,False,REGULAR,USD,Call,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-06-05,35,0.0958904109589041,1.0667516830207149,0.0,5.6,0.0,0.0667516830207148,0.035850000381469724,0.0312596875,market_iv,call,ITM,0.0,5.6,False,Microsoft Corp.,Technology,2026-05-01
MSFT260605C00380000,2026-04-30 19:49:10+00:00,380.0,33.74,0.0,0.0,0.0,0.0,7.0,0,1.0000000000000004e-05,True,REGULAR,USD,Call,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-06-05,35,0.0958904109589041,0.9318750334433832,0.0,33.74,0.0,0.0681249665566169,0.035850000381469724,0.2391426453723407,hist_vol_fallback,call,OTM,27.779998779296875,5.960001220703127,False,Microsoft Corp.,Technology,2026-05-01
MSFT260605C00440000,2026-04-30 19:56:37+00:00,440.0,4.46,0.0,0.0,0.0,0.0,358.0,0,0.062509375,False,REGULAR,USD,Call,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-06-05,35,0.0958904109589041,1.079013196618654,0.0,4.46,0.0,0.079013196618654,0.035850000381469724,0.062509375,market_iv,call,ITM,0.0,4.46,False,Microsoft Corp.,Technology,2026-05-01
MSFT260605C00375000,2026-04-30 16:00:13+00:00,375.0,32.1,0.0,0.0,0.0,0.0,7.0,0,1.0000000000000004e-05,True,REGULAR,USD,Call,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-06-05,35,0.0958904109589041,0.9196135198454438,0.0,32.1,0.0,0.0803864801545561,0.035850000381469724,0.2391426453723407,hist_vol_fallback,call,OTM,32.779998779296875,0.0,False,Microsoft Corp.,Technology,2026-05-01
